FundID,ISIN,CUSIP,Ticker,SEDOL,Basket Shares,Currency,Country Restriction,Trade Country,IDENTIFIER,CIN,SSC_ASSET_ID,ROUND LOT,TIP FACTOR,PAR,INTEREST RATE,MATURITY DATE,FUND TICKER,FUND NAME,BASKET DATE,CORPORATE ACTION FACTOR,INTEREST FACTOR,SUPPRESSPRICE,SUPPLEMENTAL_ID_1,SUPPLEMENTAL_ID_2,RIC,BBG,DERIV_TYPE
HRV9,,,NFLX,,-1381,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NFLX..C83.20260306,,NFLX  260306C00083000,NFLX US 03/06/26 C83 EQUITY,OP
HRV9,,,NFLX,,-1211,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NFLX..C79.20260320,,NFLX  260320C00079000,NFLX US 03/20/26 C79 EQUITY,OP
HRQP,,,NFLX,,-102,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NFLX..C79.20260320,,NFLX  260320C00079000,NFLX US 03/20/26 C79 EQUITY,OP
HRTM,GB00N90MH491,,NGG,,-162300,GBP,N,GB,,,,,,,,,,,,,,,EO.GB.L.NGG..C1400.20260320,,NGG   260320C01400000,NGG LN 03/20/26 C1400. Equity,OP
HR21,,,NOW,,-362,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NOW..C100.20260320,,NOW   260320C00100000,NOW US 03/20/26 C100 EQUITY,OP
HRQA,,,NTR,,-136,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.NTR..C102.20260320,,NTR   260320C00102000,NTR CN 03/20/26 C102. Equity,OP
HRVY,,,NVDA,,-814,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C195.20260227,,NVDA  260227C00195000,NVDA US 02/27/26 C195 EQUITY,OP
HRVX,,,NVDA,,-167,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C190.20260306,,NVDA  260306C00190000,NVDA US 03/06/26 C190 EQUITY,OP
HRVY,,,NVDA,,-524,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C190.20260306,,NVDA  260306C00190000,NVDA US 03/06/26 C190 EQUITY,OP
HRCL,,,NVDA,,-7,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C205.20260306,,NVDA  260306C00205000,NVDA US 03/06/26 C205 EQUITY,OP
HRCL ,,,NVDA,,-7,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..P165.20260306,,NVDA  260306P00165000,NVDA US 03/06/26 P165 EQUITY,OP
HRVY,,,NVDA,,-998,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C190.20260313,,NVDA  260313C00190000,NVDA US 03/13/26 C190 EQUITY,OP
HRQP,,,NVDA,,-76,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C190.20260320,,NVDA  260320C00190000,NVDA US 03/20/26 C190 EQUITY,OP
HR21,,,NVDA,,-221,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C192-5.20260320,,NVDA  260320C00192500,NVDA US 03/20/26 C192.5 EQUITY,OP
HRVX,,,NVDA,,-308,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C195.20260320,,NVDA  260320C00195000,NVDA US 03/20/26 C195 EQUITY,OP
HRVY,,,NVDA,,-977,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C195.20260320,,NVDA  260320C00195000,NVDA US 03/20/26 C195 EQUITY,OP
HRCL,,,NVDA,,-8,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..C205.20260320,,NVDA  260320C00205000,NVDA US 03/20/26 C205 EQUITY,OP
HRCL ,,,NVDA,,-10,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVDA..P165.20260320,,NVDA  260320P00165000,NVDA US 03/20/26 P165 EQUITY,OP
HRCG,,,NVO,,-32,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVO..C48.20260306,,NVO   260306C00048000,NVO US 03/06/26 C48 EQUITY,OP
HRCG,,,NVO,,-35,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVO..C61.20260306,,NVO   260306C00061000,NVO US 03/06/26 C61 EQUITY,OP
HRCG,,,NVO,,-103,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVO..C50.20260320,,NVO   260320C00050000,NVO US 03/20/26 C50 EQUITY,OP
HRTH,,,NVS,,-1084,USD,N,US,,,,,,,,,,,,,,,EO.US.US.NVS..C170.20260320,,NVS   260320C00170000,NVS US 03/20/26 C170 EQUITY,OP
HRTG,,,O,,-63,USD,N,US,,,,,,,,,,,,,,,EO.US.US.O..C67-5.20260320,,O     260320C00067500,O US 03/20/26 C67.5 EQUITY,OP
HRTM,,,OKE,,-452,USD,N,US,,,,,,,,,,,,,,,EO.US.US.OKE..C85.20260320,,OKE   260320C00085000,OKE US 03/20/26 C85 EQUITY,OP
HRCH,,,ORCL,,-23,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C145.20260306,,ORCL  260306C00145000,ORCL US 03/06/26 C145 EQUITY,OP
HRCH,,,ORCL,,-25,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C170.20260306,,ORCL  260306C00170000,ORCL US 03/06/26 C170 EQUITY,OP
HRCL,,,ORCL,,-7,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C180.20260306,,ORCL  260306C00180000,ORCL US 03/06/26 C180 EQUITY,OP
HRCL ,,,ORCL,,-7,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..P140.20260306,,ORCL  260306P00140000,ORCL US 03/06/26 P140 EQUITY,OP
HR21,,,ORCL,,-258,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C141.20260320,,ORCL  260320C00141000,ORCL US 03/20/26 C141 EQUITY,OP
HRT9,,,ORCL,,-187,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C141.20260320,,ORCL  260320C00141000,ORCL US 03/20/26 C141 EQUITY,OP
HRCH,,,ORCL,,-17,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C155.20260320,,ORCL  260320C00155000,ORCL US 03/20/26 C155 EQUITY,OP
HRCL,,,ORCL,,-8,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C160.20260320,,ORCL  260320C00160000,ORCL US 03/20/26 C160 EQUITY,OP
HRCH,,,ORCL,,-22,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..C170.20260320,,ORCL  260320C00170000,ORCL US 03/20/26 C170 EQUITY,OP
HRCL ,,,ORCL,,-29,USD,N,US,,,,,,,,,,,,,,,EO.US.US.ORCL..P120.20260320,,ORCL  260320P00120000,ORCL US 03/20/26 P120 EQUITY,OP
HRT0,,,OVV,,-153,USD,N,US,,,,,,,,,,,,,,,EO.US.US.OVV..C55.20260320,,OVV   260320C00055000,OVV US 03/20/26 C55 EQUITY,OP
HRT0,,,OXY,,-69,USD,N,US,,,,,,,,,,,,,,,EO.US.US.OXY..C53.20260320,,OXY   260320C00053000,OXY US 03/20/26 C53 EQUITY,OP
HRCL,,,PANW,,-7,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PANW..C180.20260306,,PANW  260306C00180000,PANW US 03/06/26 C180 EQUITY,OP
HRCL ,,,PANW,,-7,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PANW..P140.20260306,,PANW  260306P00140000,PANW US 03/06/26 P140 EQUITY,OP
HR21,,,PANW,,-322,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PANW..C146.20260320,,PANW  260320C00146000,PANW US 03/20/26 C146 EQUITY,OP
HRCL,,,PANW,,-8,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PANW..C160.20260320,,PANW  260320C00160000,PANW US 03/20/26 C160 EQUITY,OP
HRCL ,,,PANW,,-25,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PANW..P130.20260320,,PANW  260320P00130000,PANW US 03/20/26 P130 EQUITY,OP
HRT9,,,PG,,-300,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PG..C167-5.20260320,,PG    260320C00167500,PG US 03/20/26 C167.5 EQUITY,OP
HRVP,,,PH,,-4,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PH..C1030.20260320,,PH    260320C01030000,PH US 03/20/26 C1030 EQUITY,OP
HRTG,,,PLD,,-23,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PLD..C145.20260320,,PLD   260320C00145000,PLD US 03/20/26 C145 EQUITY,OP
HRV5,,,PLTR,,-457,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PLTR..C150.20260227,,PLTR  260227C00150000,PLTR US 02/27/26 C150 EQUITY,OP
HRV5,,,PLTR,,-837,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PLTR..C140.20260306,,PLTR  260306C00140000,PLTR US 03/06/26 C140 EQUITY,OP
HRV5,,,PLTR,,-932,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PLTR..C140.20260313,,PLTR  260313C00140000,PLTR US 03/13/26 C140 EQUITY,OP
HRQP,,,PLTR,,-77,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PLTR..C135.20260320,,PLTR  260320C00135000,PLTR US 03/20/26 C135 EQUITY,OP
HRV5,,,PLTR,,-1430,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PLTR..C140.20260320,,PLTR  260320C00140000,PLTR US 03/20/26 C140 EQUITY,OP
HRTP,,,PNC,,-71,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PNC..C225.20260320,,PNC   260320C00225000,PNC US 03/20/26 C225 EQUITY,OP
HRTM,,,PNW,,-296,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PNW..C100.20260320,,PNW   260320C00100000,PNW US 03/20/26 C100 EQUITY,OP
HRQA,,,POW,,-164,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.POW..C67.20260320,,POW   260320C00067000,POW CN 03/20/26 C67. Equity,OP
HRQM,,,POW,,-47,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.POW..C67.20260320,,POW   260320C00067000,POW CN 03/20/26 C67. Equity,OP
HRQA,,,PPL,,-228,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.PPL..C60.20260320,,PPL   260320C00060000,PPL CN 03/20/26 C60. Equity,OP
HRQM,,,PPL,,-44,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.PPL..C60.20260320,,PPL   260320C00060000,PPL CN 03/20/26 C60. Equity,OP
HRT0,,,PPL,,-156,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.PPL..C61.20260320,,PPL   260320C00061000,PPL CN 03/20/26 C61. Equity,OP
HRTM,,,PPL,,-543,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.PPL..C61.20260320,,PPL   260320C00061000,PPL CN 03/20/26 C61. Equity,OP
HRTG,,,PSA,,-11,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PSA..C310.20260320,,PSA   260320C00310000,PSA US 03/20/26 C310 EQUITY,OP
HRTG,DE000F2EZRD6,,PSPN,,-700,CHF,N,CH,,,,,,,,,,,,,,,EO.CH.SX.PSPN..C166.20260320,,PSPN  260320C00166000,PSPN SW 03/20/26 C166 Equity,OP
HRT0,,,PSX,,-36,USD,N,US,,,,,,,,,,,,,,,EO.US.US.PSX..C155.20260320,,PSX   260320C00155000,PSX US 03/20/26 C155 EQUITY,OP
HRQM,,,QSR,,-32,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.QSR..C95.20260320,,QSR   260320C00095000,QSR CN 03/20/26 C95. Equity,OP
HRQA,,,QSR,,-120,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.QSR..C96.20260320,,QSR   260320C00096000,QSR CN 03/20/26 C96. Equity,OP
HRQM,,,RBA,,-14,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RBA..C145.20260320,,RBA   260320C00145000,RBA CN 03/20/26 C145. Equity,OP
HRQA,,,RCI,,-226,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RCI..C54.20260320.B,,RCI   260320C00054000,RCI CN 03/20/26 C54 Equity,OP
HRTM,,,RCI,,-769,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RCI..C55.20260320.B,,RCI   260320C00055000,RCI CN 03/20/26 C55 Equity,OP
HRVG,,,RCL,,-33,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RCL..C307-5.20260320,,RCL   260320C00307500,RCL US 03/20/26 C307.5 EQUITY,OP
HRQ6,,,RDDT,,-326,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RDDT..C150.20260306,,RDDT  260306C00150000,RDDT US 03/06/26 C150 EQUITY,OP
HRQP,,,RDDT,,-26,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RDDT..C150.20260320,,RDDT  260320C00150000,RDDT US 03/20/26 C150 EQUITY,OP
HRQ6,,,RDDT,,-582,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RDDT..C155.20260320,,RDDT  260320C00155000,RDDT US 03/20/26 C155 EQUITY,OP
HRTH,,,REGN,,-138,USD,N,US,,,,,,,,,,,,,,,EO.US.US.REGN..C790.20260320,,REGN  260320C00790000,REGN US 03/20/26 C790 EQUITY,OP
HRTP,,,RF,,-558,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RF..C29.20260320,,RF    260320C00029000,RF US 03/20/26 C29 EQUITY,OP
HRVG,,,RHP,,-11,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RHP..C105.20260320,,RHP   260320C00105000,RHP US 03/20/26 C105 EQUITY,OP
HRQL,,,RIOT,,-444,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RIOT..C17.20260320,,RIOT  260320C00017000,RIOT US 03/20/26 C17 EQUITY,OP
HRVG,,,RRR,,-14,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RRR..C64.20260320,,RRR   260320C00064000,RRR US 03/20/26 C64 EQUITY,OP
HRVP,,,RSG,,-40,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RSG..C230.20260320,,RSG   260320C00230000,RSG US 03/20/26 C230 EQUITY,OP
HRVP,,,RTX,,-28,USD,N,US,,,,,,,,,,,,,,,EO.US.US.RTX..C205.20260320,,RTX   260320C00205000,RTX US 03/20/26 C205 EQUITY,OP
HRQA,,,RY,,-50,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RY..C238.20260320,,RY    260320C00238000,RY CN 03/20/26 C238. Equity,OP
HRQM,,,RY,,-27,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RY..C238.20260320,,RY    260320C00238000,RY CN 03/20/26 C238. Equity,OP
HRQ1,,,RY,,-371,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RY..C238.20260320,,RY    260320C00238000,RY CN 03/20/26 C238. Equity,OP
HRQU,,,RY,,-45,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RY..C238.20260320,,RY    260320C00238000,RY CN 03/20/26 C238. Equity,OP
HRCJ,,,RY,,-23,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RY..C244.20260320,,RY    260320C00244000,RY CN 03/20/26 C244. Equity,OP
HRCJ ,,,RY,,-12,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.RY..P226.20260320,,RY    260320P00226000,RY CN 03/20/26 P226. Equity,OP
HRTM,DE000F2CLWT6,,SCMN,,-3100,CHF,N,CH,,,,,,,,,,,,,,,EO.CH.SX.SCMN..C730.20260320,,SCMN  260320C00730000,SCMN SW 03/20/26 C730 Equity,OP
HRT0,,,SHEL,,-55,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SHEL..C81.20260320.A,,SHEL  260320C00081000,SHEL US 03/20/26 C81 Equity,OP
HRT9,,,SHEL,,-443,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SHEL..C81.20260320.A,,SHEL  260320C00081000,SHEL US 03/20/26 C81 Equity,OP
HRQV,,,SHOP,,-82,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SHOP..C160.20260320,,SHOP  260320C00160000,SHOP CN 03/20/26 C160. Equity,OP
HRQ1,,,SHOP,,-352,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SHOP..C180.20260320,,SHOP  260320C00180000,SHOP CN 03/20/26 C180. Equity,OP
HRQV,,,SHOP,,-184,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SHOP..C180.20260320,,SHOP  260320C00180000,SHOP CN 03/20/26 C180. Equity,OP
HRVG,,,SKYW,,-7,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SKYW..C105.20260320,,SKYW  260320C00105000,SKYW US 03/20/26 C105 EQUITY,OP
HRT0,,,SLB,,-109,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SLB..C52.20260320,,SLB   260320C00052000,SLB US 03/20/26 C52 EQUITY,OP
HRQA,,,SLF,,-137,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SLF..C92.20260320,,SLF   260320C00092000,SLF CN 03/20/26 C92. Equity,OP
HRQM,,,SLF,,-48,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SLF..C92.20260320,,SLF   260320C00092000,SLF CN 03/20/26 C92. Equity,OP
HRQ7,,,SOFI,,-2266,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SOFI..C22.20260306,,SOFI  260306C00022000,SOFI US 03/06/26 C22 EQUITY,OP
HRQP,,,SOFI,,-199,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SOFI..C20.20260320,,SOFI  260320C00020000,SOFI US 03/20/26 C20 EQUITY,OP
HRQ7,,,SOFI,,-4775,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SOFI..C20.20260320,,SOFI  260320C00020000,SOFI US 03/20/26 C20 EQUITY,OP
HRTG,,,SPG,,-15,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SPG..C200.20260320,,SPG   260320C00200000,SPG US 03/20/26 C200 EQUITY,OP
HRTG,,,STAG,,-94,USD,N,US,,,,,,,,,,,,,,,EO.US.US.STAG..C40.20260320,,STAG  260320C00040000,STAG US 03/20/26 C40 EQUITY,OP
HRQM,,,STN,,-10,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.STN..C125.20260320,,STN   260320C00125000,STN CN 03/20/26 C125. Equity,OP
HR21,,,STX,,-207,USD,N,US,,,,,,,,,,,,,,,EO.US.US.STX..C420.20260320,,STX   260320C00420000,STX US 03/20/26 C420 EQUITY,OP
HRQX,,,SU,,-26,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SU..C77.20260320,,SU    260320C00077000,SU CN 03/20/26 C77. Equity,OP
HRT0,,,SU,,-135,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SU..C78.20260320,,SU    260320C00078000,SU CN 03/20/26 C78. Equity,OP
HRQA,,,SU,,-198,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SU..C78.20260320,,SU    260320C00078000,SU CN 03/20/26 C78. Equity,OP
HRQ1,,,SU,,-790,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SU..C78.20260320,,SU    260320C00078000,SU CN 03/20/26 C78. Equity,OP
HRQM,,,SU,,-44,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.SU..C79.20260320,,SU    260320C00079000,SU CN 03/20/26 C79. Equity,OP
HRVG,,,SUI,,-21,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SUI..C135.20260320,,SUI   260320C00135000,SUI US 03/20/26 C135 EQUITY,OP
HRTM,GB00N920H856,,SVT,,-27800,GBP,N,GB,,,,,,,,,,,,,,,EO.GB.L.SVT..C3225.20260320,,SVT   260320C03225000,SVT LN 03/20/26 C3225. Equity,OP
HRTH,,,SYK,,-264,USD,N,US,,,,,,,,,,,,,,,EO.US.US.SYK..C390.20260320,,SYK   260320C00390000,SYK US 03/20/26 C390 EQUITY,OP
HRQM,,,T,,-151,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.T..C19.20260320,,T     260320C00019000,T CN 03/20/26 C19. Equity,OP
HRQZ,,,T,,-605,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.T..C19.20260320,,T     260320C00019000,T CN 03/20/26 C19. Equity,OP
HRQ1,,,T,,-1836,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.T..C19.20260320,,T     260320C00019000,T CN 03/20/26 C19. Equity,OP
HRTM,,,T,,-1380,USD,N,US,,,,,,,,,,,,,,,EO.US.US.T..C29.20260320,,T     260320C00029000,T US 03/20/26 C29 EQUITY,OP
HRQM,,,TD,,-49,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C134.20260320,,TD    260320C00134000,TD CN 03/20/26 C134. Equity,OP
HRQW,,,TD,,-72,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C134.20260320,,TD    260320C00134000,TD CN 03/20/26 C134. Equity,OP
HRQA,,,TD,,-91,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C135.20260320,,TD    260320C00135000,TD CN 03/20/26 C135. Equity,OP
HRQ1,,,TD,,-686,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C135.20260320,,TD    260320C00135000,TD CN 03/20/26 C135. Equity,OP
HRCJ,,,TD,,-35,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..C138.20260320,,TD    260320C00138000,TD CN 03/20/26 C138. Equity,OP
HRCJ ,,,TD,,-17,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TD..P126.20260320,,TD    260320P00126000,TD CN 03/20/26 P126. Equity,OP
HRTP,,,TFC,,-370,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TFC..C52-5.20260320,,TFC   260320C00052500,TFC US 03/20/26 C52.5 EQUITY,OP
HRTM,SE0027129719,,TLSN,,-705500,SEK,N,SE,,,,,,,,,,,,,,,EO.SE.ST.TLSN..C47.20260320,,TLSN  260320C00047000,TLSN SS 03/20/26 C47 Equity,OP
HRAS,,,TLT,,-7500,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TLT..C90.20260313,,TLT   260313C00090000,TLT US 03/13/26 C90 EQUITY,OP
HRAS,,,TLT,,-7152,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TLT..C90.20260320,,TLT   260320C00090000,TLT US 03/20/26 C90 EQUITY,OP
HRTH,,,TMO,,-225,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TMO..C515.20260320,,TMO   260320C00515000,TMO US 03/20/26 C515 EQUITY,OP
HRQM,,,TOU,,-24,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TOU..C65.20260320,,TOU   260320C00065000,TOU CN 03/20/26 C65. Equity,OP
HRQM,,,TRI,,-9,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TRI..C120.20260320,,TRI   260320C00120000,TRI CN 03/20/26 C120. Equity,OP
HRT0,,,TRP,,-73,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TRP..C87.20260320,,TRP   260320C00087000,TRP CN 03/20/26 C87. Equity,OP
HRQA,,,TRP,,-155,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TRP..C87.20260320,,TRP   260320C00087000,TRP CN 03/20/26 C87. Equity,OP
HRQM,,,TRP,,-81,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TRP..C87.20260320,,TRP   260320C00087000,TRP CN 03/20/26 C87. Equity,OP
HRTM,,,TRP,,-385,CAD,N,CA,,,,,,,,,,,,,,,EO.CA.TO.TRP..C88.20260320,,TRP   260320C00088000,TRP CN 03/20/26 C88. Equity,OP
HRV1,,,TSLA,,-444,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C440.20260227,,TSLA  260227C00440000,TSLA US 02/27/26 C440 EQUITY,OP
HRV1,,,TSLA,,-266,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C420.20260306,,TSLA  260306C00420000,TSLA US 03/06/26 C420 EQUITY,OP
HRV1,,,TSLA,,-487,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C430.20260313,,TSLA  260313C00430000,TSLA US 03/13/26 C430 EQUITY,OP
HRV1,,,TSLA,,-875,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C415.20260320,,TSLA  260320C00415000,TSLA US 03/20/26 C415 EQUITY,OP
HRQP,,,TSLA,,-34,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TSLA..C420.20260320,,TSLA  260320C00420000,TSLA US 03/20/26 C420 EQUITY,OP
HRT0,,,TTE,,-99,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TTE..C80.20260320,,TTE   260320C00080000,TTE US 03/20/26 C80 EQUITY,OP
HR21,,,TXN,,-432,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TXN..C222-5.20260320,,TXN   260320C00222500,TXN US 03/20/26 C222.5 EQUITY,OP
HRVP,,,TXT,,-73,USD,N,US,,,,,,,,,,,,,,,EO.US.US.TXT..C100.20260320,,TXT   260320C00100000,TXT US 03/20/26 C100 EQUITY,OP
HRVG,,,UAL,,-45,USD,N,US,,,,,,,,,,,,,,,EO.US.US.UAL..C108.20260320,,UAL   260320C00108000,UAL US 03/20/26 C108 EQUITY,OP
HRVP,,,UBER,,-82,USD,N,US,,,,,,,,,,,,,,,EO.US.US.UBER..C73.20260320,,UBER  260320C00073000,UBER US 03/20/26 C73 EQUITY,OP
HRTH,,,UNH,,-563,USD,N,US,,,,,,,,,,,,,,,EO.US.US.UNH..C285.20260320,,UNH   260320C00285000,UNH US 03/20/26 C285 EQUITY,OP
HRT9,,,UNH,,-190,USD,N,US,,,,,,,,,,,,,,,EO.US.US.UNH..C285.20260320,,UNH   260320C00285000,UNH US 03/20/26 C285 EQUITY,OP
HRVP,,,UNP,,-36,USD,N,US,,,,,,,,,,,,,,,EO.US.US.UNP..C267-5.20260320,,UNP   260320C00267500,UNP US 03/20/26 C267.5 EQUITY,OP
HRVP,,,UPS,,-38,USD,N,US,,,,,,,,,,,,,,,EO.US.US.UPS..C117.20260320,,UPS   260320C00117000,UPS US 03/20/26 C117 EQUITY,OP
HRVP,,,URI,,-4,USD,N,US,,,,,,,,,,,,,,,EO.US.US.URI..C900.20260320,,URI   260320C00900000,URI US 03/20/26 C900 EQUITY,OP
HRTP,,,USB,,-278,USD,N,US,,,,,,,,,,,,,,,EO.US.US.USB..C57.20260320,,USB   260320C00057000,USB US 03/20/26 C57 EQUITY,OP
HRTM,GB00N5XFH475,,UUL,,-130500,GBP,N,GB,,,,,,,,,,,,,,,EO.GB.L.UUL..C1400.20260320,,UUL   260320C01400000,UUL LN 03/20/26 C1400. Equity,OP
HRT9,,,V,,-221,USD,N,US,,,,,,,,,,,,,,,EO.US.US.V..C315.20260320,,V     260320C00315000,V US 03/20/26 C315 EQUITY,OP
HRTM,DE000F2FGXT7,,VER,,-33500,EUR,N,DE,,,,,,,,,,,,,,,EO.DE.DE.VER..C61.20260320,,VER   260320C00061000,VER GR 03/20/26 C61 Equity,OP
HRTM,FREX02399720,,VI1,,-87200,EUR,N,FR,,,,,,,,,,,,,,,EO.FR.PA.VI1..C36.20260320,,VI1   260320C00036000,VI1 FP 03/20/26 C36 Equity,OP
HRVG,,,VIK,,-50,USD,N,US,,,,,,,,,,,,,,,EO.US.US.VIK..C80.20260320,,VIK   260320C00080000,VIK US 03/20/26 C80 EQUITY,OP
HRT0,,,VLO,,-21,USD,N,US,,,,,,,,,,,,,,,EO.US.US.VLO..C200.20260320,,VLO   260320C00200000,VLO US 03/20/26 C200 EQUITY,OP
